id,rating,review
8774,1,"Another Great Dove product_Dove has long been known for a high quality skin care line , providing excellent results at a reasonable price. This latest offering seems to be no exception.The conditioner is meant to be used daily without damaging the hair. A very soothing , comforting feeling washes over you as you rinse this from your hair.Although used daily ,  only a small amount is needed making the 8 ounce bottle last for a considerable amount of time."
1060,1,"Great and very inexpensive!_This stuff is great, especially for the price! I use this along with Moroccan oil deep conditioner a couple times a week.  My hair feels a bit stronger and more shiny.  This has got to be the best bang for your buck out there.  Recommend and will continue to use"
6507,1,"No bother to me_Ok I have this product. No chemically smell, no chemical bomb smell, I think the bad raters got a bad can of it. Mine has no white residue neither. I used quick ' shots' or ' bursts' it brushed right thru! No oiliness, no residue, no nothing! This stuff really does work! I'd recommend buying it at Wal-Mart like I did though. It was totally worth $3 I spent. I tried Pantene dry shampoo. I hated it. It had tapioca in it. Left white on my clothes, sink, and hair. If it has tapioca in it, don't buy it! It's not worth the embarrassing white residue. Sorry some of you hated this product, but, I'd take my advice and go buy it in the stores."
758,0,"Looks like 100% aloe but isn't_Looks like 100% aloe vera gel, but isn't.  Didn't work at all.  Ordered the lidocaine version from the same company and it healed right away plus no pain."
3235,1,"hair clips_bought these awhile back, still use em every day. ive found, these are the only type of hair clips to actually stay in my hair. DEFINITELY worth the buy!"
4300,1,"Wonderful Product for Heavy, Thick Hair, too_I have super straight, thick, heavy hair.  A lot of styling aids like wax and balms weigh my hair down rather than supporting the syle. Powder Play keeps my volume without weighing it down.  It also keeps the shine in my hair.  Just lift hair at the crown where you want volume, sprinkle and let go of he hair.  Run your fingers through a little and top with a bit of spray if you want.  I have all-day volume, even in humid weather.  Highly recommend."
9575,1,"Great product!_Awesome product - I really love that my hair is softer and more manageable.  It has been a staple in my hair care routine.  The product is wonderful, doesn't have a heavy Argan Oil fragrance which I am very happy with and a little goes a long way with my very curly hair. Great product."
4121,0,"Substantial and Reliable Brand-Disappointing product execution_The eye shadow base doesn't work well. You can almost smell the attempted motivation and dedication towards trying to develop a good base while staying in the market of this brand's use of materials and formulations. With that being said, trying and effort doesn't matter when it comes to my face or makeup.Pro: Better than nothing and on the same playing field as many brands of shadow based with higher price.Con: the beige or sandy color doesn't blend well or mix properly with strong pigment based eye-shadow. Mac eye-shadow and wet eye shadow did not work with this.Overall, the only one that works well and is pretty much perfection: TooFaced shadow base (not the tube) the black circular pallet with the clear sparkly gel substance. It is amazing and apparently while I cant afford or feel right about spending over 19 dollars on eye shadow 'base,' it looks like it might be the only choice."
2909,0,"So disappointed!_After listening to all the hype I decided to break down and give it a try.  I have 3c, 4a corkscrew curls that are pretty well defined with a good leave in conditioner.  I have to say the curly meringue and the curl pudding have been officially placed on my waste of money list.  The cost is high, higher than justified, so that was issue number one.  Issue number two, the smell, not so great.  Issue number three, left my hair feeling dry and a little crunchy, even after putting some leave over the next few days to try and soften up the crunch and rehydrate my hair.  In the end, I was grateful I bought the stuff at Target because I returned it to the store with my receipt and got my reliable Kinky Curly leave in and curl pudding instead.  For those looking for a good alternative to Kinky Curly, go with As I Am from Sally's Beauty Supply or Darcy's Botanicals.  Both are less expensive, work excellent and have great moisture!"
4985,1,"Review for the New Smaller Falsies Mascara_Oh my gosh, if you haven't tried the new Maybelline Falsies Mascara you really need to give it a try.  It comes in a smaller holder than the old Falsies and it's much, much better.I thought the Old Falsies was 'meh'.  It didn't do much more than dye your lashes and I didn't care for it much.  The New Falsies is just awesome.  I mean I'm an older woman and I actually have to go easy because I'm sort of conservative make-up-wise and I don't want to look too made up.  This mascara really builds length for me -- with just one coat.  And I finally can actually see my lower lashes and my top lashes look like I'm wear fakes.The only downside for this product is that it's not waterproof.  It's not 'runny', but if you rub your eyes, you are going to see smudges.  Also, I should add that I have really sensitive eyes --allergies and whatnot make them itchy and watery-- and I haven't noticed any problems with this irritating my eyes.I'm really impressed.  But make sure you shop for the new smaller container.  Otherwise you are likely to get the old so-so mascara.Pam T~mom/fur mom"
